area_per_mol,surface_pressure,sdt,barrier_pos,cell2_value,force_value,surface_tension,current_area_ang,mave1,mave2,"tare_offset1, tare_offset2"
100,1.975817951695475,19324.475921425914,0,0.07873762732360812,-0.05729943189363139,70.77418204830452,1.5785e+18,70.74942027081129,0.08080839732246814,4849277.03,5594107.19
100,1.9925426044113514,19324.475928071388,0,0.07830649759059888,-0.05778445284326678,70.75745739558864,1.5785e+18,70.75074430581796,0.08045473621335901,4849277.03,5594107.19
100,1.979534541187892,19324.475934736725,0,0.07848164404463388,-0.0574072143268837,70.77046545881211,1.5785e+18,70.7537175774119,0.08013206255380988,4849277.03,5594107.19
100,2.0329605151413865,19324.475941378285,0,0.07813135113656387,-0.05895658680488566,70.71703948485862,1.5785e+18,70.75422860846712,0.07977638052407726,4849277.03,5594107.19
100,2.0585120679017535,19324.475948039642,0,0.0794247403355916,-0.0596975910334953,70.69148793209824,1.5785e+18,70.7536246626746,0.07952376544614218,4849277.03,5594107.19
100,2.0552600520958886,19324.475955798727,0,0.0798019788519747,-0.05960328140439953,70.69473994790411,1.5785e+18,70.75406600767681,0.07928933865381839,4849277.03,5594107.19
100,2.0808116048562555,19324.475962446228,0,0.08036783662654932,-0.06034428563300916,70.66918839514375,1.5785e+18,70.75304394556639,0.07912631772352426,4849277.03,5594107.19
100,2.116119205034217,19324.475969106537,0,0.08035436382239278,-0.06136821874890611,70.63388079496578,1.5785e+18,70.75032618950007,0.07898620056029625,4849277.03,5594107.19
100,2.11890664715353,19324.47597576164,0,0.08062381990552356,-0.06144905557384534,70.63109335284648,1.5785e+18,70.74637731316437,0.07889728005286309,4849277.03,5594107.19
100,2.133773005123198,19324.475982408934,0,0.08109536805100241,-0.06188018530685459,70.6162269948768,1.5785e+18,70.74052368471382,0.07884338883623696,4849277.03,5594107.19
100,2.141670757794584,19324.47598906903,0,0.0805699286888974,-0.06210922297751575,70.60832924220541,1.5785e+18,70.73453068415729,0.07885416707956219,4849277.03,5594107.19
100,2.185805258017036,19324.475995709665,0,0.08151302497985512,-0.06338913937238694,70.56419474198296,1.5785e+18,70.72614512911503,0.07894308758699534,4849277.03,5594107.19
100,2.1946321580615265,19324.476002371342,0,0.08151302497985512,-0.06364512265136117,70.55536784193848,1.5785e+18,70.71501858932211,0.07909802483479553,4849277.03,5594107.19
100,2.234585495105009,19324.476009031365,0,0.08176900825882935,-0.06480378380882351,70.51541450489499,1.5785e+18,70.70110460740987,0.07929338049506535,4849277.03,5594107.19
100,2.245270689895708,19324.476015671622,0,0.08240223005418668,-0.06511365830442391,70.5047293101043,1.5785e+18,70.68679573786407,0.07954464829258479,4849277.03,5594107.19
100,2.269893095282971,19324.476022319373,0,0.08339921756177056,-0.06582771692472046,70.48010690471703,1.5785e+18,70.6696529688303,0.0798599119098478,4849277.03,5594107.19
100,2.293586353297129,19324.47602899381,0,0.08349352719086632,-0.06651482993670393,70.45641364670287,1.5785e+18,70.65102356399957,0.08016574456420124,4849277.03,5594107.19
100,2.2652473584174495,19324.476035636817,0,0.08337227195345748,-0.06569298888315507,70.48475264158255,1.5785e+18,70.63536743076276,0.08045338893294335,4849277.03,5594107.19
100,2.2461998372688123,19324.47604228485,0,0.08362825523243171,-0.06514060391273697,70.50380016273118,1.5785e+18,70.62038492937145,0.08074776970376371,4849277.03,5594107.19
100,2.255491310999855,19324.476048944547,0,0.08329143512851825,-0.06541005999586776,70.49450868900014,1.5785e+18,70.60616897456296,0.08101385758585536,4849277.03,5594107.19
100,2.2503810004477813,19324.476055599145,0,0.08199804592949052,-0.06526185915014583,70.49961899955221,1.5785e+18,70.59244082212533,0.08117687851614948,4849277.03,5594107.19
100,2.252703868880542,19324.476062246864,0,0.08229444762093437,-0.06532922317092853,70.49729613111946,1.5785e+18,70.57943275890187,0.08137627601766625,4849277.03,5594107.19
100,2.23690836353777,19324.476068907305,0,0.08205193714611667,-0.06487114782960621,70.51309163646224,1.5785e+18,70.56656406778437,0.08155479067274038,4849277.03,5594107.19
100,2.233656347731905,19324.476075547696,0,0.08291419661213516,-0.06477683820051043,70.51634365226809,1.5785e+18,70.55652927615483,0.08179393294651895,4849277.03,5594107.19
100,2.245270689895708,19324.47608220949,0,0.08233486603340398,-0.06511365830442391,70.5047293101043,1.5785e+18,70.54719134505515,0.08193943923140957,4849277.03,5594107.19
100,2.255955884686407,19324.476088869666,0,0.08295461502460477,-0.06542353280002429,70.4940441153136,1.5785e+18,70.5371565534256,0.08209707104004108,4849277.03,5594107.19
100,2.2582787531191673,19324.4760955094,0,0.08311628867448324,-0.06549089682080698,70.49172124688083,1.5785e+18,70.52828319601247,0.08223449364243778,4849277.03,5594107.19
100,2.2420186740898433,19324.47610215874,0,0.0838303472947798,-0.06501934867532813,70.50798132591015,1.5785e+18,70.5219882225597,0.08240829281605713,4849277.03,5594107.19
100,2.265711932104002,19324.476108833285,0,0.08350699999502287,-0.06570646168731162,70.484288067896,1.5785e+18,70.51464795831217,0.08255245182053209,4849277.03,5594107.19
100,2.260137047865376,19324.47611547374,0,0.08397854814050172,-0.06554478803743315,70.48986295213463,1.5785e+18,70.50832975617507,0.08269661082500705,4849277.03,5594107.19
100,2.3070589902071412,19324.476122120974,0,0.08385729290309288,-0.06690554125724357,70.44294100979286,1.5785e+18,70.50006034455444,0.08286097903571685,4849277.03,5594107.19
100,2.2907989111778164,19324.476128780498,0,0.08396507533634519,-0.0664339931117647,70.45920108882218,1.5785e+18,70.4948106618964,0.08298358155354132,4849277.03,5594107.19
100,2.329823100848195,19324.476136540787,0,0.08372256486152749,-0.06756570866091396,70.42017689915181,1.5785e+18,70.48805111475708,0.08309405854762494,4849277.03,5594107.19
100,2.2666410794771057,19324.476143203112,0,0.08392465692387557,-0.06573340729562469,70.48335892052289,1.5785e+18,70.48644833553847,0.08320184098087727,4849277.03,5594107.19
100,2.2689639479098664,19324.476149844686,0,0.08391118411971903,-0.06580077131640738,70.48103605209013,1.5785e+18,70.48526367263776,0.08327728868415388,4849277.03,5594107.19
100,2.292657205924025,19324.476156491426,0,0.08373603766568402,-0.06648788432839087,70.45734279407597,1.5785e+18,70.4841254671057,0.08329412968934954,4849277.03,5594107.19
100,2.253168442567094,19324.4761631525,0,0.07962683239793969,-0.06534269597508506,70.49683155743291,1.5785e+18,70.4861463626422,0.08310079494970322,4849277.03,5594107.19
100,2.2229711529412057,19324.476169819212,0,0.07794273187837233,-0.06446696370491004,70.5270288470588,1.5785e+18,70.48826017291601,0.08282931794594897,4849277.03,5594107.19
100,2.193703010688422,19324.47617645391,0,0.0789397193859562,-0.06361817704304809,70.55629698931158,1.5785e+18,70.49088501424504,0.08259489115362519,4849277.03,5594107.19
100,2.2057819265387772,19324.47618311485,0,0.08206540995027321,-0.0639684699511181,70.54421807346122,1.5785e+18,70.49337048346808,0.08253358989471293,4849277.03,5594107.19
100,2.256420458372959,19324.476189756202,0,0.08333185354098786,-0.06543700560418084,70.49357954162704,1.5785e+18,70.49306851057183,0.08260028027528779,4849277.03,5594107.19
100,2.2434123951494995,19324.476197539258,0,0.08233486603340398,-0.06505976708779775,70.5065876048505,1.5785e+18,70.49353308425837,0.08260230119591129,4849277.03,5594107.19
100,2.2503810004477813,19324.476204186678,0,0.08019269017251432,-0.06526185915014583,70.49961899955221,1.5785e+18,70.49285945241289,0.08250933884723118,4849277.03,5594107.19
100,2.222506579254654,19324.476210823148,0,0.07977503324366161,-0.0644534909007535,70.52749342074534,1.5785e+18,70.49341694083674,0.08235238067880749,4849277.03,5594107.19
100,2.2099630897177467,19324.47621749109,0,0.08121662328841127,-0.06408972518852696,70.54003691028225,1.5785e+18,70.49518232084564,0.08229646854155785,4849277.03,5594107.19
100,2.209033942344642,19324.476227459872,0,0.08189026349623821,-0.06406277958021388,70.54096605765535,1.5785e+18,70.49752841796274,0.08224325096513951,4849277.03,5594107.19
100,2.2062465002253298,19324.47623413346,0,0.0833453263451444,-0.06398194275527465,70.54375349977467,1.5785e+18,70.50013003060744,0.08225470284867259,4849277.03,5594107.19
100,2.2243648740008624,19324.476241878554,0,0.08338574475761401,-0.06450738211737965,70.52563512599914,1.5785e+18,70.50101272061188,0.0822324727218143,4849277.03,5594107.19
100,2.248058132015021,19324.47624965119,0,0.08380340168646672,-0.06519449512936314,70.50194186798498,1.5785e+18,70.50189541061631,0.0822472928063865,4849277.03,5594107.19
100,2.243876968836052,19324.476256287075,0,0.08395160253218864,-0.0650732398919543,70.50612303116395,1.5785e+18,70.50270841456779,0.08224594552597084,4849277.03,5594107.19
100,2.2573496057460636,19324.476262964075,0,0.08374951046984057,-0.06546395121249392,70.49265039425394,1.5785e+18,70.50519388379084,0.08224055640430823,4849277.03,5594107.19
100,2.2647827847308974,19324.47626961876,0,0.08445009628598057,-0.06567951607899854,70.4852172152691,1.5785e+18,70.5064946901132,0.08226480745178998,4849277.03,5594107.19
100,2.289869763804712,19324.476277377235,0,0.08562223024759946,-0.06640704750345162,70.46013023619528,1.5785e+18,70.50849235696536,0.08235979072109359,4849277.03,5594107.19
100,2.3205316271171528,19324.476284023265,0,0.08645754410530486,-0.0672962525777832,70.42946837288285,1.5785e+18,70.50579782958337,0.08248643508016505,4849277.03,5594107.19
100,2.3391145745792374,19324.47629068684,0,0.0868482554258445,-0.06783516474404475,70.41088542542076,1.5785e+18,70.50229029824989,0.08263328864547133,4849277.03,5594107.19
100,2.3628078325933957,19324.4762973303,0,0.08698298346740987,-0.06852227775602822,70.38719216740661,1.5785e+18,70.49878276691642,0.08279563593555762,4849277.03,5594107.19
100,2.3484060483102804,19324.476303978612,0,0.08692909225078373,-0.06810462082717553,70.40159395168972,1.5785e+18,70.49402088662926,0.08316074892819982,4849277.03,5594107.19
100,2.326106511355778,19324.47631064374,0,0.08700992907572296,-0.06745792622766165,70.42389348864423,1.5785e+18,70.48886411870852,0.08361410878806734,4849277.03,5594107.19
100,2.310775579699558,19324.47631840374,0,0.08599946876398254,-0.06701332369049588,70.43922442030045,1.5785e+18,70.48301049025795,0.08396709625696866,4849277.03,5594107.19
100,2.299161237535755,19324.4763250614,0,0.08583779511410408,-0.0666765035865824,70.45083876246424,1.5785e+18,70.47834152470811,0.0841557155151602,4849277.03,5594107.19
100,2.3242482166095697,19324.476331703587,0,0.08593210474319986,-0.0674040350110355,70.42575178339042,1.5785e+18,70.4749501367963,0.0842857280752708,4849277.03,5594107.19
100,2.261995342611584,19324.476338352175,0,0.085810849505791,-0.0655986792540593,70.48800465738842,1.5785e+18,70.47402098942321,0.08445952724889015,4849277.03,5594107.19
100,2.291263484864369,19324.476345027306,0,0.08610725119723485,-0.06644746591592125,70.45873651513563,1.5785e+18,70.47197686520236,0.08475525530012619,4849277.03,5594107.19
100,2.2327272003588003,19324.476351667487,0,0.085810849505791,-0.06474989259219735,70.5172727996412,1.5785e+18,70.47146583414717,0.08505704611323266,4849277.03,5594107.19
100,2.2596724741788243,19324.476358315776,0,0.08461176993585905,-0.06553131523327661,70.49032752582117,1.5785e+18,70.46898036492411,0.08522680344560504,4849277.03,5594107.19
100,2.2522392951939896,19324.47636497668,0,0.08461176993585905,-0.06531575036677198,70.49776070480601,1.5785e+18,70.46682009728164,0.0853628787675861,4849277.03,5594107.19
100,2.2160025476429244,19324.476371617235,0,0.08484080760652021,-0.06426487164256196,70.53399745235707,1.5785e+18,70.46633229491076,0.08543765283065488,4849277.03,5594107.19
100,2.187663552763244,19324.476378279815,0,0.08443662348182404,-0.06344303058901309,70.56233644723676,1.5785e+18,70.46816736097263,0.08549019676686538,4849277.03,5594107.19
100,2.2164671213294764,19324.476384940557,0,0.08426147702778904,-0.0642783444467185,70.53353287867053,1.5785e+18,70.46974691150692,0.08551310053393149,4849277.03,5594107.19
100,2.1988133212404954,19324.4763915825,0,0.08428842263610212,-0.06376637788877002,70.5511866787595,1.5785e+18,70.47200009388669,0.08552994153912716,4849277.03,5594107.19
100,2.183482389584275,19324.476399346633,0,0.08511026368965098,-0.06332177535160424,70.56651761041573,1.5785e+18,70.47569345469478,0.08559797920011768,4849277.03,5594107.19
100,2.189521847509453,19324.476407105496,0,0.08484080760652021,-0.06349692180563925,70.56047815249055,1.5785e+18,70.47945650155586,0.08561751476614467,4849277.03,5594107.19
100,2.196955026494287,19324.476414874316,0,0.08484080760652021,-0.06371248667214387,70.5530449735057,1.5785e+18,70.48410223842137,0.0855784436340907,4849277.03,5594107.19
100,2.2276168898067272,19324.476424854387,0,0.08594557754735639,-0.06460169174647543,70.52238311019327,1.5785e+18,70.4887479752869,0.08555284530619328,4849277.03,5594107.19
100,2.227152316120175,19324.476433730844,0,0.08613419680554793,-0.06458821894231889,70.52284768387983,1.5785e+18,70.49434608820984,0.08551714237517846,4849277.03,5594107.19
100,2.233656347731905,19324.476441497558,0,0.08537971977278176,-0.06477683820051043,70.51634365226809,1.5785e+18,70.50080366245292,0.08543697919044704,4849277.03,5594107.19
100,2.2573496057460636,19324.476450359456,0,0.08621503363048717,-0.06546395121249392,70.49265039425394,1.5785e+18,70.50535648458114,0.08540127625943222,4849277.03,5594107.19
100,2.2415541004032913,19324.476458106332,0,0.08628239765126985,-0.0650058758711716,70.50844589959671,1.5785e+18,70.50958410512875,0.08536489968820957,4849277.03,5594107.19
100,2.255026737313303,19324.476465890635,0,0.08590515913488678,-0.06539658719171122,70.4949732626867,1.5785e+18,70.51237154724807,0.08536018420675479,4849277.03,5594107.19
100,2.265711932104002,19324.476473646075,0,0.08521804612290329,-0.06570646168731162,70.484288067896,1.5785e+18,70.51404401251965,0.08532919675719473,4849277.03,5594107.19
100,2.2410895267167388,19324.47648142287,0,0.0855683390309733,-0.06499240306701505,70.50891047328327,1.5785e+18,70.5182019470143,0.08531100847158342,4849277.03,5594107.19
100,2.2248294476874144,19324.476488063043,0,0.08511026368965098,-0.0645208549215362,70.52517055231259,1.5785e+18,70.52006024176052,0.08527597918077642,4849277.03,5594107.19
100,2.2410895267167388,19324.47649583058,0,0.08494859003977252,-0.06499240306701505,70.50891047328327,1.5785e+18,70.52256893966789,0.0852180461229033,4849277.03,5594107.19
100,2.220648284508445,19324.47650357625,0,0.08485428041067675,-0.06439959968412734,70.52935171549156,1.5785e+18,70.52317288546043,0.0851702176681476,4849277.03,5594107.19
100,2.2276168898067272,19324.47651135609,0,0.08462524274001558,-0.06460169174647543,70.52238311019327,1.5785e+18,70.52477566467903,0.08517089130835541,4849277.03,5594107.19
100,2.2197191371353413,19324.476520215743,0,0.0840054937488148,-0.06437265407581427,70.53028086286466,1.5785e+18,70.52640167258195,0.0851405774990032,4849277.03,5594107.19
100,2.2401603793436347,19324.47652687668,0,0.08458482432754597,-0.06496545745870197,70.50983962065636,1.5785e+18,70.52519378099691,0.08512777833505449,4849277.03,5594107.19
100,2.2215774318815495,19324.476533528275,0,0.08412674898622365,-0.06442654529244042,70.52842256811844,1.5785e+18,70.523498087041,0.08511228461027447,4849277.03,5594107.19
100,2.2383020845974264,19324.476541296295,0,0.08427494983194557,-0.06491156624207582,70.51169791540258,1.5785e+18,70.52240633887759,0.08511295825048229,4849277.03,5594107.19
100,2.2164671213294764,19324.47655015831,0,0.08465218834832866,-0.0642783444467185,70.53353287867053,1.5785e+18,70.52152364887316,0.08513114653609362,4849277.03,5594107.19
100,2.204388205479121,19324.476559033137,0,0.08453093311091982,-0.06392805153864849,70.54561179452088,1.5785e+18,70.5204783580784,0.08510218000715705,4849277.03,5594107.19
100,2.206711073911882,19324.47656680124,0,0.08513720929796406,-0.06399541555943118,70.54328892608812,1.5785e+18,70.5196188967583,0.08511700009172926,4849277.03,5594107.19
100,2.2016007633598083,19324.47657566359,0,0.08443662348182404,-0.06384721471370926,70.5483992366402,1.5785e+18,70.519386609915,0.08509679088549446,4849277.03,5594107.19
100,2.2108922370908504,19324.476583420394,0,0.08467913395664174,-0.06411667079684003,70.53910776290915,1.5785e+18,70.52022284255081,0.08503346870595871,4849277.03,5594107.19
100,2.1992778949270475,19324.47659230691,0,0.08387076570724941,-0.06377985069292656,70.55072210507295,1.5785e+18,70.52161656361045,0.0849202971510438,4849277.03,5594107.19
100,2.227152316120175,19324.476600052167,0,0.08377645607815364,-0.06458821894231889,70.52284768387983,1.5785e+18,70.52194176519106,0.08484013396631238,4849277.03,5594107.19
100,2.195096731748078,19324.476606723772,0,0.08306239745785708,-0.0636585954555177,70.55490326825192,1.5785e+18,70.52505440889095,0.08468250215768088,4849277.03,5594107.19
100,2.209033942344642,19324.476615585776,0,0.08283335978719593,-0.06406277958021388,70.54096605765535,1.5785e+18,70.52668041679388,0.08451005026447718,4849277.03,5594107.19
100,2.2141442528967157,19324.476623353727,0,0.08292766941629169,-0.0642109804259358,70.53585574710328,1.5785e+18,70.52872454101471,0.08436117577854742,4849277.03,5594107.19
100,2.2099630897177467,19324.476631111145,0,0.08299503343707439,-0.06408972518852696,70.54003691028225,1.5785e+18,70.53151198313404,0.08425002514425597,4849277.03,5594107.19
100,2.208104794971538,19324.476637774154,0,0.08339921756177056,-0.0640358339719008,70.54189520502847,1.5785e+18,70.53316121972128,0.08414156907079584,4849277.03,5594107.19
100,2.2429478214629475,19324.47664441361,0,0.08287377819966554,-0.06504629428364121,70.50705217853705,1.5785e+18,70.5322553010325,0.08402974479629657,4849277.03,5594107.19
100,2.252703868880542,19324.47665218022,0,0.08331838073683132,-0.06532922317092853,70.49729613111946,1.5785e+18,70.5316745839243,0.08394823433114952,4849277.03,5594107.19
100,2.2791845690140136,19324.476659937845,0,0.08366867364490133,-0.06609717300785124,70.470815430986,1.5785e+18,70.52874776969904,0.08388895399286074,4849277.03,5594107.19
100,2.2629244899846888,19324.476668824584,0,0.08333185354098786,-0.06562562486237238,70.48707551001532,1.5785e+18,70.52698238969013,0.08382428453290937,4849277.03,5594107.19
100,2.2959092217298895,19324.47667768645,0,0.08314323428279631,-0.06658219395748663,70.45409077827011,1.5785e+18,70.52317288546041,0.08378117155960843,4849277.03,5594107.19
100,2.31124015338611,19324.476686564307,0,0.0832779623243617,-0.06702679649465242,70.43875984661389,1.5785e+18,70.51961889675829,0.08371582845944922,4849277.03,5594107.19
100,2.3205316271171528,19324.476694332814,0,0.0837629832739971,-0.0672962525777832,70.42946837288285,1.5785e+18,70.51467118699651,0.08369764017383788,4849277.03,5594107.19
100,2.338650000892686,19324.476702077558,0,0.0840728577695975,-0.06782169193988821,70.41134999910732,1.5785e+18,70.50965379118175,0.08368753557072048,4849277.03,5594107.19
100,2.3804616326823766,19324.476712070937,0,0.0836956192532144,-0.0690342443139767,70.36953836731762,1.5785e+18,70.50145406561411,0.08363970711596477,4849277.03,5594107.19
100,2.3883593853537626,19324.47671984169,0,0.08471955236911136,-0.06926328198463785,70.36164061464623,1.5785e+18,70.49225550662035,0.08364913807887434,4849277.03,5594107.19
100,2.3572329483547705,19324.476727587316,0,0.0849081716273029,-0.06836060410614976,70.39276705164522,1.5785e+18,70.48472941289822,0.08363768619534127,4849277.03,5594107.19
100,2.4074069065024,19324.476736446817,0,0.08542013818525138,-0.06981566695505595,70.3425930934976,1.5785e+18,70.47443910574108,0.08368686193051264,4849277.03,5594107.19
100,2.428777296083798,19324.476745348136,0,0.08672700018843564,-0.07043541594625674,70.3212227039162,1.5785e+18,70.46354485279144,0.08378925524210235,4849277.03,5594107.19
100,2.4431790803669142,19324.47675309316,0,0.0864710169094614,-0.07085307287510945,70.30682091963308,1.5785e+18,70.45134979351944,0.08391926780221294,4849277.03,5594107.19
100,2.4589745857096865,19324.476760851492,0,0.08645754410530486,-0.07131114821643177,70.29102541429032,1.5785e+18,70.43975868003997,0.08405332220357051,4849277.03,5594107.19
100,2.4575808646500295,19324.47676863133,0,0.08695603785909681,-0.07127072980396214,70.29241913534997,1.5785e+18,70.42663447339488,0.0842480042236325,4849277.03,5594107.19
100,2.465943191007968,19324.47677637287,0,0.08733327637547988,-0.07151324027877984,70.28405680899203,1.5785e+18,70.41378901096172,0.0844730000530467,4849277.03,5594107.19
100,2.5003216438128257,19324.476784141945,0,0.0876162052627672,-0.07251022778636372,70.24967835618718,1.5785e+18,70.39948014141592,0.08470742684537046,4849277.03,5594107.19
100,2.511006838603524,19324.47679080381,0,0.08808775340824607,-0.0728201022819641,70.23899316139648,1.5785e+18,70.38442795397164,0.08496206284392906,4849277.03,5594107.19
100,2.5119359859766286,19324.47679856382,0,0.0885188831412553,-0.07284704789027718,70.23806401402337,1.5785e+18,70.36923639442138,0.08521804612290329,4849277.03,5594107.19
100,2.505431954364899,19324.47680633338,0,0.08775093330433259,-0.07265842863208564,70.2445680456351,1.5785e+18,70.35611218777626,0.08546190387813664,4849277.03,5594107.19
100,2.5221566070807757,19324.47681408808,0,0.08802038938746337,-0.07314344958172105,70.22784339291923,1.5785e+18,70.34263955086627,0.08569700431066825,4849277.03,5594107.19
100,2.5114714122900765,19324.476821868007,0,0.08797997097499376,-0.07283357508612065,70.23852858770992,1.5785e+18,70.33102520870246,0.08591256917717288,4849277.03,5594107.19
100,2.514258854409389,19324.476830729815,0,0.08714465711728835,-0.07291441191105988,70.23574114559061,1.5785e+18,70.3184584904812,0.08610320935598789,4849277.03,5594107.19
100,2.518440017588358,19324.476837370312,0,0.08738716759210605,-0.07303566714846872,70.23155998241164,1.5785e+18,70.30733195068828,0.08631540602145338,4849277.03,5594107.19
100,2.4831324174103964,19324.476845136607,0,0.08727938515885374,-0.07201173403257177,70.2668675825896,1.5785e+18,70.29873733748707,0.08651547716317798,4849277.03,5594107.19
100,2.4933530385145435,19324.47685289551,0,0.08729285796301027,-0.07230813572401563,70.25664696148546,1.5785e+18,70.29009626691722,0.08669197089762865,4849277.03,5594107.19
100,2.4826678437238447,19324.47686066406,0,0.08814164462487221,-0.07199826122841524,70.26733215627615,1.5785e+18,70.28289537477565,0.08689541024039238,4849277.03,5594107.19
100,2.476163812112115,19324.47687064374,0,0.08773746050017606,-0.0718096419702237,70.27383618788788,1.5785e+18,70.27811026580416,0.08709750230274046,4849277.03,5594107.19
100,2.4422499329938097,19324.476878401863,0,0.08736022198379297,-0.07082612726679637,70.3077500670062,1.5785e+18,70.27541573842215,0.08722953578347455,4849277.03,5594107.19
100,2.4701243541869373,19324.476886170753,0,0.08740064039626258,-0.0716344955161887,70.27987564581306,1.5785e+18,70.26977116813055,0.08735415922192252,4849277.03,5594107.19
100,2.4571162909634774,19324.4768939261,0,0.08788566134589798,-0.0712572569998056,70.29288370903652,1.5785e+18,70.26728569890749,0.08747743537995487,4849277.03,5594107.19
100,2.4859198595297096,19324.476901695252,0,0.08722549394222757,-0.07209257085751102,70.26408014047028,1.5785e+18,70.2644285707352,0.08750236006764446,4849277.03,5594107.19
100,2.481274122664188,19324.476910571364,0,0.08679436420921834,-0.07195784281594562,70.26872587733581,1.5785e+18,70.26252381862034,0.0875185274326323,4849277.03,5594107.19
100,2.4794158279179794,19324.476918315442,0,0.08652490812608755,-0.07190395159931946,70.27058417208202,1.5785e+18,70.26150175650992,0.08752189563367144,4849277.03,5594107.19
100,2.450612259351748,19324.47692497661,0,0.08657879934271372,-0.07106863774161407,70.29938774064826,1.5785e+18,70.26185018677482,0.08750303370785227,4849277.03,5594107.19
100,2.469659780500385,19324.476932733058,0,0.08620156082633063,-0.07162102271203215,70.28034021949962,1.5785e+18,70.26166435730019,0.08744644793039481,4849277.03,5594107.19
100,2.4501476856651956,19324.476939395612,0,0.08640365288867871,-0.07105516493745752,70.2998523143348,1.5785e+18,70.26417305520759,0.08738582031169038,4849277.03,5594107.19
100,2.4822032700372927,19324.47694716295,0,0.08645754410530486,-0.0719847884242587,70.26779672996271,1.5785e+18,70.26561323363592,0.08730430984654332,4849277.03,5594107.19
100,2.4956759069473042,19324.47695380089,0,0.08616114241386101,-0.07237549974479833,70.2543240930527,1.5785e+18,70.26642623758738,0.08718642281017362,4849277.03,5594107.19
100,2.4808095489776365,19324.476960464595,0,0.08676741860090526,-0.07194437001178909,70.26919045102237,1.5785e+18,70.26765735785675,0.08713724707500226,4849277.03,5594107.19
100,2.517510870215254,19324.476967126528,0,0.0861207240013914,-0.07300872154015565,70.23248912978474,1.5785e+18,70.26788964470002,0.08704226380569866,4849277.03,5594107.19
100,2.5012507911859294,19324.476973764038,0,0.08705034748819257,-0.07253717339467679,70.24874920881408,1.5785e+18,70.26840067575523,0.0869957826313586,4849277.03,5594107.19
100,2.502179938559034,19324.476981534805,0,0.0876162052627672,-0.07256411900298987,70.24782006144096,1.5785e+18,70.26900462154774,0.08701936003863253,4849277.03,5594107.19
100,2.5207628860211186,19324.476988176146,0,0.08872097520360339,-0.07310303116925142,70.22923711397888,1.5785e+18,70.26888847812612,0.0870860504192074,4849277.03,5594107.19
100,2.5718659915418525,19324.47699484289,0,0.08820900864565491,-0.07458503962647069,70.17813400845814,1.5785e+18,70.26445179941953,0.08713253159354745,4849277.03,5594107.19
100,2.532377228184922,19324.477001497595,0,0.0876162052627672,-0.0734398512731649,70.21762277181507,1.5785e+18,70.26250058993601,0.0871486989585353,4849277.03,5594107.19
100,2.5862677758249686,19324.477008137466,0,0.08861319277035108,-0.07500269655532339,70.16373222417504,1.5785e+18,70.25732059333095,0.08717227636580924,4849277.03,5594107.19
100,2.5834803337056558,19324.47701478597,0,0.08877486642022954,-0.07492185973038416,70.16651966629435,1.5785e+18,70.25195476725128,0.08722414666181191,4849277.03,5594107.19
100,2.598346691675324,19324.47702145985,0,0.08955628906130879,-0.0753529894633934,70.15165330832468,1.5785e+18,70.2441499293172,0.08733395001568771,4849277.03,5594107.19
100,2.6183233601970657,19324.47702810059,0,0.08989310916522227,-0.07593232004212458,70.13167663980293,1.5785e+18,70.23673997901669,0.0874585734541357,4849277.03,5594107.19
100,2.6364417339725987,19324.477035865173,0,0.0897314355153438,-0.0764577594042296,70.1135582660274,1.5785e+18,70.22777370686626,0.08755086216260799,4849277.03,5594107.19
100,2.6090318864660227,19324.477042520048,0,0.0898392179485961,-0.0756628639589938,70.14096811353397,1.5785e+18,70.22161810551943,0.08768154836292642,4849277.03,5594107.19
100,2.634118865539838,19324.4770491689,0,0.08958323466962187,-0.0763903953834469,70.11588113446017,1.5785e+18,70.21397586837563,0.0878209918859466,4849277.03,5594107.19
100,2.6299377023608685,19324.477055826042,0,0.09012214683588342,-0.07626914014603804,70.12006229763914,1.5785e+18,70.20644977465349,0.0880008538214364,4849277.03,5594107.19
100,2.5988112653618765,19324.477062466667,0,0.09009520122757035,-0.07536646226754995,70.15118873463813,1.5785e+18,70.19903982435298,0.08817667391567922,4849277.03,5594107.19
100,2.630402276047421,19324.477069127777,0,0.09006825561925727,-0.07628261295019459,70.11959772395258,1.5785e+18,70.19100269957563,0.08837000865532557,4849277.03,5594107.19
100,2.6410874708381193,19324.477075788414,0,0.09041854852732728,-0.07659248744579497,70.10891252916188,1.5785e+18,70.181455710317,0.08857075343725798,4849277.03,5594107.19
100,2.6657098762253826,19324.477082428693,0,0.09044549413564036,-0.07730654606609154,70.08429012377462,1.5785e+18,70.17228038000758,0.08877015093877476,4849277.03,5594107.19
100,2.647126928763297,19324.477089075983,0,0.09064758619798843,-0.07676763389982998,70.1028730712367,1.5785e+18,70.1647078289168,0.08899447312798112,4849277.03,5594107.19
100,2.6345834392263896,19324.47709575097,0,0.09076884143539729,-0.07640386818760343,70.11541656077361,1.5785e+18,70.15701913440435,0.08919454426970573,4849277.03,5594107.19
100,2.6624578604195173,19324.477103494166,0,0.09121344397256306,-0.07721223643699576,70.08754213958048,1.5785e+18,70.14977178489414,0.08944918026826432,4849277.03,5594107.19
100,2.667568170971591,19324.477110156065,0,0.09089009667280613,-0.07736043728271769,70.08243182902841,1.5785e+18,70.14145591590486,0.089641167727495,4849277.03,5594107.19
